Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"707149000","2297800","3585","5858.2"
"708228000","2297800","3585","5867.1"
"709308000","2297800","3585","5875.7"
"710387000","2297800","3585","5884.6"
"711465000","2297800","3584","5893.2"
"712806000","2297800","3586","5904.2"
"713885000","2297800","3586","5913.5"
"714965000","2271100","3586","5922.1"
"716045000","2271100","3586","5931.0"
"717125000","2271100","3587","5940.4"
"718459000","2271100","3586","5950.6"
"719539000","2271100","3587","5959.5"
"720618000","2271100","3587","5968.5"
"721698000","2271100","3586","5977.4"
"722784000","2284700","3587","5986.4"
"724118000","2284700","3588","5997.8"
"725197000","2284700","3588","6006.3"
"726277000","2284700","3587","6015.3"
"727356000","2284700","3586","6023.8"
"728436000","2284700","3586","6032.8"
"729776000","2284700","3586","6043.8"
"730855000","2297300","3587","6053.1"
"731934000","2297300","3586","6061.3"
"733019000","2297300","3586","6070.2"
"734098000","2297300","3585","6079.2"
"735433000","2297300","3585","6090.2"
"736513000","2297300","3585","6099.1"
"737593000","2297300","3586","6108.5"
"738674000","2270300","3586","6117.0"
"739753000","2270300","3587","6125.6"
"741088000","2270300","3587","6136.6"
"742168000","2270300","3586","6145.5"
"743253000","2270300","3587","6154.5"
"744333000","2270300","3587","6163.4"
"745413000","2270300","3588","6172.4"
"746749000","2268100","3588","6183.0"
"747828000","2268100","3588","6191.9"
"748908000","2268100","3587","6200.9"
"749988000","2268100","3588","6210.2"
"751067000","2268100","3588","6218.8"
"752406000","2268100","3588","6230.2"
"753486000","2268100","3588","6238.3"
"754565000","2285300","3588","6247.3"
"755645000","2285300","3589","6256.6"
"756725000","2285300","3589","6265.2"
"758061000","2285300","3589","6276.2"
"759140000","2285300","3589","6285.1"
"760220000","2285300","3590","6293.7"
"761299000","2285300","3589","6302.6"
"762379000","2286400","3589","6311.6"
"763719000","2286400","3590","6323.0"
"764798000","2286400","3589","6331.5"
"765879000","2286400","3590","6340.1"
"766959000","2286400","3589","6349.0"
"768038000","2286400","3589","6358.0"
"769373000","2286400","3589","6369.4"
"770452000","2282800","3589","6377.9"
"771536000","2282800","3589","6386.9"
"772621000","2282800","3589","6395.4"
"773700000","2282800","3588","6404.4"
"775034000","2282800","3589","6415.8"
"776114000","2282800","3588","6424.3"
"777193000","2282800","3590","6433.7"
"778272000","2269600","3590","6441.8"
"779352000","2269600","3590","6450.8"
"780687000","2269600","3589","6461.8"
"781765000","2269600","3589","6470.7"
"782851000","2269600","3588","6479.7"
"783930000","2269600","3589","6488.6"
"785010000","2269600","3590","6497.6"
"786345000","2297100","3589","6508.6"
"787424000","2297100","3589","6517.5"
"788504000","2297100","3589","6526.1"
"789583000","2297100","3588","6535.0"
"790663000","2297100","3589","6544.0"
"791998000","2297100","3589","6555.0"
"793084000","2297100","3589","6563.9"
"794163000","2270300","3588","6572.5"
"795243000","2270300","3587","6581.4"
"796321000","2270300","3586","6590.4"
"797655000","2270300","3587","6601.4"
"798735000","2270300","3586","6610.3"
"799815000","2270300","3586","6619.3"
"800894000","2270300","3587","6628.2"
"801974000","2286900","3586","6636.8"
"803314000","2286900","3586","6647.8"
"804394000","2286900","3585","6656.7"
"805474000","2286900","3586","6665.7"
"806554000","2286900","3587","6675.1"
"807634000","2286900","3588","6683.2"
"808969000","2286900","3586","6694.2"
"810048000","2296700","3587","6703.5"
"811128000","2296700","3586","6712.1"
"812208000","2296700","3586","6720.6"
"813298000","2296700","3587","6729.6"
"814633000","2296700","3587","6740.6"
"815712000","2296700","3588","6749.5"
"816792000","2296700","3587","6758.5"
"817872000","2268600","3587","6767.4"
"818951000","2268600","3587","6776.4"
"820286000","2268600","3586","6787.4"
"821364000","2268600","3587","6795.9"
"822449000","2268600","3586","6804.9"
"823528000","2268600","3587","6813.8"
"824608000","2268600","3587","6822.8"
"825942000","2297600","3587","6834.2"
