Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"632081000","2670900","3588","6115.2"
"633174000","2655400","3588","6125.7"
"634266000","2655400","3588","6136.3"
"635615000","2655400","3588","6149.4"
"636708000","2655400","3588","6160.0"
"637801000","2655400","3589","6170.6"
"638894000","2655400","3588","6181.2"
"639988000","2674200","3589","6191.3"
"641337000","2674200","3589","6204.4"
"642436000","2674200","3588","6214.6"
"643530000","2674200","3588","6225.2"
"644624000","2674200","3588","6235.8"
"645718000","2674200","3588","6245.9"
"647067000","2653900","3587","6259.0"
"648159000","2653900","3587","6269.6"
"649253000","2653900","3587","6280.2"
"650347000","2653900","3587","6290.4"
"651441000","2653900","3587","6300.9"
"652800000","2653900","3587","6314.0"
"653894000","2669100","3587","6324.6"
"654987000","2669100","3587","6335.2"
"656081000","2669100","3588","6345.4"
"657175000","2669100","3587","6356.4"
"658525000","2669100","3589","6369.4"
"659618000","2669100","3588","6379.6"
"660712000","2655900","3589","6389.8"
"661811000","2655900","3589","6400.8"
"662904000","2655900","3589","6411.4"
"664253000","2655900","3588","6424.0"
"665345000","2655900","3589","6434.2"
"666439000","2655900","3589","6445.2"
"667533000","2671400","3588","6455.4"
"668626000","2671400","3588","6466.4"
"669975000","2671400","3588","6479.0"
"671068000","2671400","3588","6489.2"
"672168000","2671400","3588","6500.2"
"673262000","2671400","3588","6510.4"
"674355000","2671100","3588","6521.0"
"675704000","2671100","3588","6533.6"
"676797000","2671100","3589","6544.6"
"677891000","2671100","3588","6554.8"
"678985000","2671100","3588","6565.4"
"680077000","2671100","3588","6575.6"
"681427000","2672600","3589","6589.0"
"682526000","2672600","3590","6599.2"
"683619000","2672600","3589","6609.8"
"684712000","2672600","3588","6620.4"
"685806000","2672600","3589","6631.0"
"687153000","2672600","3588","6644.0"
"688248000","2671400","3590","6654.6"
"689341000","2671400","3589","6664.8"
"690435000","2671400","3589","6675.4"
"691534000","2671400","3589","6686.0"
"692883000","2671400","3589","6699.0"
"693989000","2671400","3589","6709.2"
"695082000","2649400","3589","6719.8"
"696176000","2649400","3589","6730.0"
"697270000","2649400","3588","6740.6"
"698619000","2649400","3588","6754.0"
"699712000","2649400","3590","6764.6"
"700806000","2649400","3590","6775.2"
"701905000","2670900","3589","6785.4"
"702998000","2670900","3589","6796.0"
"704348000","2670900","3590","6809.0"
"705441000","2670900","3590","6819.2"
"706535000","2670900","3590","6829.8"
"707628000","2670900","3590","6840.4"
"708722000","2672900","3590","6851.0"
"710071000","2672900","3590","6864.0"
"711164000","2672900","3591","6874.6"
"712263000","2672900","3591","6884.8"
"713356000","2672900","3590","6895.0"
"714451000","2672900","3590","6905.6"
"715800000","2654400","3589","6918.6"
"716894000","2654400","3590","6929.2"
"717988000","2654400","3589","6939.4"
"719081000","2654400","3589","6950.0"
"720175000","2654400","3589","6960.2"
"721523000","2654400","3588","6973.2"
"722622000","2654200","3587","6983.8"
"723715000","2654200","3587","6994.4"
"724810000","2654200","3588","7004.6"
"725903000","2654200","3587","7015.2"
"727251000","2654200","3587","7028.2"
"728344000","2654200","3588","7039.2"
"729438000","2673400","3587","7049.4"
"730531000","2673400","3588","7059.6"
"731630000","2673400","3588","7070.6"
"732979000","2673400","3589","7083.6"
"734072000","2673400","3588","7093.8"
"735166000","2673400","3588","7104.4"
"736265000","2652400","3589","7114.6"
"737359000","2652400","3588","7125.2"
"738707000","2652400","3588","7138.2"
"739800000","2652400","3587","7148.8"
"740894000","2652400","3588","7159.0"
"741992000","2652400","3588","7169.6"
"743086000","2671600","3588","7180.2"
"744435000","2671600","3588","7193.2"
"745528000","2671600","3588","7203.4"
"746621000","2671600","3589","7214.0"
"747715000","2671600","3589","7224.6"
"748807000","2671600","3589","7235.2"
"750156000","2673100","3589","7248.2"
"751251000","2673100","3589","7258.4"
"752350000","2673100","3589","7269.0"
"753443000","2673100","3588","7279.6"
"754537000","2673100","3589","7290.2"
"755886000","2673100","3589","7302.8"
"756979000","2653900","3589","7313.4"
"758073000","2653900","3589","7324.4"
"759166000","2653900","3590","7335.0"
"760259000","2653900","3590","7345.2"
"761613000","2653900","3590","7358.2"
"762707000","2653900","3589","7368.4"
"763800000","2671400","3590","7379.0"
"764893000","2671400","3590","7389.2"
"765986000","2671400","3590","7399.8"
"767334000","2671400","3590","7413.3"
"768427000","2671400","3589","7423.4"
"769519000","2671400","3590","7434.0"
"770613000","2658200","3589","7444.2"
"771711000","2658200","3590","7455.2"
"773061000","2658200","3589","7467.8"
"774154000","2658200","3589","7478.4"
"775247000","2658200","3590","7489.0"
"776341000","2658200","3590","7499.2"
"777435000","2670900","3589","7509.8"
"778789000","2670900","3590","7522.9"
"779882000","2670900","3590","7533.0"
"780975000","2670900","3590","7544.0"
"782075000","2670900","3589","7554.2"
"783169000","2670900","3590","7564.8"
"784519000","2652200","3590","7577.4"
"785613000","2652200","3589","7588.0"
"786706000","2652200","3589","7599.0"
"787800000","2652200","3588","7609.2"
"788894000","2652200","3589","7619.4"
"790242000","2652200","3588","7632.4"
"791336000","2672900","3588","7643.0"
"792435000","2672900","3588","7653.6"
"793528000","2672900","3588","7663.8"
"794623000","2672900","3588","7674.4"
"795971000","2672900","3589","7687.9"
"797065000","2672900","3589","7697.6"
"798159000","2670600","3590","7708.6"
"799253000","2670600","3590","7718.8"
"800345000","2670600","3590","7729.4"
"801700000","2670600","3590","7742.5"
"802793000","2670600","3589","7752.6"
"803886000","2670600","3588","7763.2"
"804979000","2654900","3588","7773.8"
"806072000","2654900","3588","7784.4"
"807422000","2654900","3589","7797.1"
"808515000","2654900","3588","7807.6"
"809608000","2654900","3589","7818.7"
"810702000","2654900","3589","7828.8"
"811800000","2671400","3589","7839.4"
"813150000","2671400","3588","7852.1"
"814244000","2671400","3588","7862.7"
"815337000","2671400","3588","7873.7"
"816430000","2671400","3588","7883.4"
"817523000","2671400","3589","7894.0"
"818873000","2656300","3588","7907.1"
"819971000","2656300","3589","7917.7"
"821064000","2656300","3589","7927.8"
"822164000","2656300","3588","7938.4"
"823257000","2656300","3589","7949.0"
"824606000","2656300","3588","7962.1"
"825699000","2669600","3589","7972.7"
"826792000","2669600","3588","7982.8"
"827885000","2669600","3588","7993.4"
"828979000","2669600","3589","8004.4"
"830328000","2669600","3589","8017.1"
"831422000","2669600","3590","8027.7"
"832520000","2654700","3589","8037.8"
"833614000","2654700","3590","8048.4"
"834708000","2654700","3590","8059.0"
"836056000","2654700","3589","8072.1"
"837150000","2654700","3590","8082.3"
"838243000","2654700","3590","8093.3"
"839337000","2672900","3590","8103.4"
"840430000","2672900","3590","8114.0"
"841784000","2672900","3589","8126.7"
"842877000","2672900","3591","8137.7"
"843970000","2672900","3589","8147.9"
"845063000","2672900","3589","8158.5"
"846157000","2688600","3590","8169.5"
"847506000","2688600","3590","8181.7"
"848599000","2688600","3589","8192.3"
"849693000","2688600","3590","8202.9"
"850786000","2688600","3590","8213.0"
"851886000","2688600","3591","8223.6"
"853235000","2654400","3591","8237.1"
"854328000","2654400","3590","8247.7"
"855421000","2654400","3590","8257.9"
"856514000","2654400","3590","8268.5"
"857607000","2654400","3590","8279.1"
"858956000","2654400","3590","8291.7"
"860049000","2640500","3590","8301.9"
"861143000","2640500","3591","8312.5"
"862247000","2640500","3592","8323.1"
"863340000","2640500","3591","8333.6"
"864689000","2640500","3590","8346.7"
"865783000","2640500","3591","8357.3"
"866877000","2668900","3590","8367.5"
"867970000","2668900","3591","8378.1"
"869063000","2668900","3590","8388.7"
"870412000","2668900","3590","8401.7"
"871505000","2668900","3591","8412.7"
"872605000","2668900","3591","8423.3"
"873698000","2704800","3591","8433.9"
"874792000","2704800","3591","8443.7"
"876141000","2704800","3591","8456.7"
"877235000","2704800","3591","8467.3"
"878328000","2704800","3590","8477.5"
"879422000","2704800","3590","8488.5"
"880515000","2656400","3591","8499.1"
"881869000","2656400","3591","8511.7"
"882962000","2656400","3592","8521.9"
"884055000","2656400","3592","8532.5"
"885149000","2656400","3592","8543.1"
"886241000","2656400","3591","8554.1"
"887590000","2655300","3591","8566.7"
