Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"608481000","2270500","3585","5023.2"
"609561000","2270500","3585","5032.2"
"610896000","2270500","3585","5043.1"
"611982000","2268500","3586","5052.5"
"613061000","2268500","3585","5061.1"
"614141000","2268500","3586","5069.6"
"615220000","2268500","3586","5079.0"
"616556000","2268500","3587","5090.0"
"617635000","2268500","3587","5098.5"
"618720000","2268500","3588","5107.5"
"619799000","2255900","3587","5116.0"
"620878000","2255900","3588","5125.0"
"622220000","2255900","3588","5135.5"
"623300000","2255900","3588","5144.5"
"624379000","2255900","3588","5153.4"
"625458000","2255900","3588","5162.0"
"626537000","2255900","3588","5170.9"
"627872000","2283000","3588","5182.3"
"628951000","2283000","3589","5190.5"
"630031000","2283000","3590","5199.8"
"631115000","2283000","3589","5208.4"
"632194000","2283000","3589","5217.3"
"633529000","2283000","3589","5227.9"
"634610000","2283000","3589","5237.3"
"635689000","2256100","3589","5245.8"
"636768000","2256100","3589","5254.4"
"637848000","2256100","3588","5263.3"
"639182000","2256100","3589","5274.3"
"640262000","2256100","3589","5283.3"
"641348000","2256100","3590","5292.2"
"642428000","2256100","3591","5301.2"
"643507000","2270300","3591","5309.7"
"644842000","2270300","3591","5320.7"
"645922000","2270300","3591","5329.3"
"647002000","2270300","3591","5338.2"
"648082000","2270300","3591","5346.8"
"649161000","2270300","3590","5355.7"
"650496000","2270300","3592","5367.1"
"651580000","2268500","3592","5375.7"
"652660000","2268500","3591","5384.2"
"653740000","2268500","3591","5393.2"
"654820000","2268500","3591","5402.1"
"656156000","2268500","3591","5412.7"
"657236000","2268500","3591","5421.7"
"658315000","2268500","3591","5430.6"
"659395000","2256900","3592","5439.2"
"660475000","2256900","3591","5448.1"
"661820000","2256900","3592","5459.5"
"662898000","2256900","3591","5468.1"
"663977000","2256900","3591","5476.6"
"665057000","2256900","3591","5485.6"
"666136000","2256900","3591","5494.5"
"667471000","2267800","3591","5505.1"
"668551000","2267800","3590","5514.0"
"669630000","2267800","3591","5523.4"
"670711000","2267800","3590","5531.5"
"671795000","2267800","3590","5540.5"
"673131000","2267800","3589","5551.5"
"674210000","2267800","3589","5560.4"
"675289000","2270300","3588","5569.0"
"676370000","2270300","3588","5577.9"
"677449000","2270300","3589","5586.9"
"678784000","2270300","3588","5597.5"
"679865000","2270300","3589","5606.8"
"680944000","2270300","3588","5615.0"
"682029000","2270300","3589","5623.9"
"683108000","2270100","3588","5632.9"
"684443000","2270100","3588","5643.5"
"685523000","2270100","3588","5652.4"
"686603000","2270100","3587","5661.0"
"687681000","2270100","3587","5669.9"
"688760000","2270100","3588","5679.3"
"690096000","2270100","3588","5689.5"
"691181000","2254600","3587","5698.4"
"692260000","2254600","3587","5707.4"
"693340000","2254600","3587","5715.9"
"694419000","2254600","3588","5725.3"
"695755000","2254600","3588","5735.9"
"696834000","2254600","3588","5744.8"
"697914000","2254600","3587","5753.4"
"698993000","2286800","3587","5762.7"
"700073000","2286800","3587","5771.3"
"701413000","2286800","3587","5781.8"
"702492000","2286800","3587","5790.8"
"703577000","2286800","3587","5799.8"
"704656000","2286800","3587","5808.3"
"705735000","2286800","3587","5817.3"
"707070000","2253300","3586","5828.2"
"708149000","2253300","3587","5836.8"
"709229000","2253300","3587","5845.7"
"710308000","2253300","3587","5854.7"
"711393000","2253300","3587","5863.7"
"712729000","2253300","3587","5874.6"
"713807000","2253300","3587","5883.2"
"714887000","2270700","3586","5892.1"
"715967000","2270700","3587","5900.7"
"717046000","2270700","3587","5909.6"
"718381000","2270700","3587","5920.2"
"719460000","2270700","3587","5929.2"
"720540000","2270700","3586","5938.5"
"721625000","2270700","3587","5947.5"
"722706000","2270300","3587","5956.0"
"724041000","2270300","3586","5967.0"
"725120000","2270300","3587","5975.6"
"726199000","2270300","3586","5984.5"
"727279000","2270300","3586","5993.1"
"728358000","2270300","3586","6002.4"
"729692000","2270300","3587","6013.4"
"730771000","2256600","3587","6021.6"
"731856000","2256600","3587","6030.5"
"732935000","2256600","3588","6039.9"
"734014000","2256600","3587","6048.4"
"735349000","2256600","3589","6059.4"
"736428000","2256600","3587","6068.0"
"737507000","2256600","3589","6076.5"
"738587000","2271200","3588","6085.5"
"739666000","2271200","3588","6094.4"
"741007000","2271200","3588","6105.4"
"742087000","2271200","3588","6114.0"
"743166000","2271200","3588","6122.9"
"744245000","2271200","3589","6131.5"
"745329000","2271200","3588","6140.4"
"746665000","2281300","3589","6151.8"
"747745000","2281300","3589","6159.9"
"748825000","2281300","3589","6168.9"
"749904000","2281300","3588","6177.9"
"750990000","2281300","3589","6186.8"
"752323000","2281300","3588","6197.4"
"753403000","2281300","3588","6206.3"
"754483000","2255700","3588","6215.3"
"755563000","2255700","3587","6223.8"
"756643000","2255700","3588","6233.2"
"757979000","2255700","3588","6243.8"
"759058000","2255700","3588","6252.3"
"760139000","2255700","3588","6261.3"
"761223000","2255700","3588","6270.2"
"762303000","2255200","3589","6278.8"
"763638000","2255200","3589","6289.8"
"764718000","2255200","3588","6298.7"
"765797000","2255200","3589","6307.3"
"766877000","2255200","3589","6316.2"
"767955000","2255200","3590","6325.6"
"769291000","2255200","3588","6335.8"
"770370000","2284400","3590","6345.1"
"771454000","2284400","3590","6353.3"
"772533000","2284400","3590","6362.6"
"773613000","2284400","3590","6371.2"
"774947000","2284400","3589","6381.8"
"776026000","2284400","3589","6391.1"
"777106000","2284400","3590","6400.1"
"778185000","2242300","3590","6408.2"
"779264000","2242300","3590","6417.2"
"780599000","2242300","3591","6428.6"
"781685000","2242300","3590","6437.1"
"782764000","2242300","3591","6445.7"
"783844000","2242300","3590","6454.6"
"784924000","2242300","3590","6463.6"
"786259000","2268300","3590","6474.1"
"787343000","2268300","3590","6483.1"
"788423000","2268300","3590","6492.1"
"789502000","2268300","3589","6500.6"
"790581000","2268300","3589","6509.6"
"791922000","2268300","3588","6520.1"
"793003000","2268300","3589","6529.1"
"794082000","2269000","3588","6538.0"
"795162000","2269000","3588","6547.0"
"796241000","2269000","3588","6555.5"
"797576000","2269000","3588","6566.5"
"798656000","2269000","3588","6575.5"
"799735000","2269000","3588","6584.0"
"800814000","2269000","3587","6593.0"
"801899000","2270500","3588","6601.9"
"803235000","2270500","3587","6612.5"
"804315000","2270500","3586","6621.5"
"805394000","2270500","3587","6630.4"
"806473000","2270500","3588","6639.8"
"807552000","2270500","3588","6647.9"
"808887000","2270500","3588","6658.9"
"809968000","2270000","3588","6667.9"
"811052000","2270000","3589","6676.4"
"812132000","2270000","3588","6685.4"
"813211000","2270000","3588","6694.3"
"814547000","2270000","3588","6704.9"
"815627000","2270000","3588","6713.9"
"816706000","2270000","3587","6722.8"
"817784000","2270900","3587","6731.8"
"818863000","2270900","3587","6740.7"
"820198000","2270900","3587","6751.3"
"821283000","2270900","3587","6760.3"
"822364000","2270900","3587","6768.8"
"823443000","2270900","3587","6777.8"
"824523000","2270900","3585","6786.7"
"825858000","2254200","3586","6797.3"
"826938000","2254200","3585","6806.3"
"828018000","2254200","3585","6815.2"
"829101000","2254200","3584","6824.2"
"830181000","2254200","3585","6833.1"
"831522000","2254200","3584","6843.7"
"832600000","2254200","3585","6852.7"
"833679000","2269600","3585","6861.2"
"834758000","2269600","3583","6870.2"
"835838000","2269600","3584","6879.1"
"837173000","2269600","3584","6889.7"
"838252000","2269600","3584","6899.1"
"839331000","2269600","3584","6907.6"
"840411000","2269600","3585","6917.0"
"841496000","2270700","3585","6925.1"
"842831000","2270700","3584","6936.1"
"843911000","2270700","3585","6945.5"
"844990000","2270700","3585","6953.6"
"846070000","2270700","3585","6962.5"
"847149000","2270700","3586","6971.5"
"848484000","2270700","3586","6982.1"
"849563000","2270500","3585","6991.0"
"850642000","2270500","3585","7000.0"
"851726000","2270500","3585","7008.5"
"852806000","2270500","3584","7017.5"
"854140000","2270500","3585","7028.1"
"855219000","2270500","3584","7037.0"
"856299000","2270500","3584","7046.0"
"857379000","2270900","3584","7054.9"
"858459000","2270900","3584","7063.5"
"859792000","2270900","3584","7074.5"
"860871000","2270900","3584","7083.4"
"861957000","2270900","3584","7092.4"
"863035000","2270900","3583","7100.9"
"864115000","2270900","3583","7109.9"
"865450000","2255100","3582","7120.5"
"866529000","2255100","3583","7129.8"
"867609000","2255100","3582","7138.4"
"868688000","2255100","3583","7147.3"
"869768000","2255100","3583","7155.9"
"871114000","2255100","3582","7166.9"
"872193000","2255100","3583","7175.4"
"873273000","2269000","3583","7184.4"
"874352000","2269000","3582","7193.3"
"875432000","2269000","3582","7202.3"
"876767000","2269000","3582","7212.9"
"877847000","2269000","3582","7221.8"
