Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"468100000","2286600","3586","3880.4"
"469435000","2254900","3586","3890.5"
"470514000","2254900","3586","3899.5"
"471593000","2254900","3587","3908.4"
"472672000","2254900","3587","3917.0"
"473752000","2254900","3586","3925.9"
"475086000","2254900","3587","3936.9"
"476171000","2254900","3587","3945.9"
"477250000","2285800","3587","3954.8"
"478329000","2285800","3587","3963.4"
"479408000","2285800","3587","3972.3"
"480742000","2285800","3586","3983.3"
"481822000","2285800","3586","3992.3"
"482906000","2285800","3586","4000.8"
"483985000","2285800","3587","4010.2"
"485064000","2271400","3586","4018.7"
"486405000","2271400","3585","4029.7"
"487484000","2271400","3586","4039.1"
"488563000","2271400","3586","4047.2"
"489643000","2271400","3586","4056.6"
"490723000","2271400","3586","4065.1"
"492057000","2271400","3586","4076.1"
"493135000","2269200","3585","4084.7"
"494213000","2269200","3586","4093.6"
"495293000","2269200","3586","4102.6"
"496379000","2269200","3586","4111.5"
"497714000","2269200","3586","4122.1"
"498793000","2269200","3586","4131.1"
"499872000","2269200","3586","4140.0"
"500952000","2285300","3586","4149.0"
"502031000","2285300","3587","4157.9"
"503365000","2285300","3586","4168.5"
"504445000","2285300","3586","4177.5"
"505530000","2285300","3587","4186.8"
"506609000","2285300","3588","4195.0"
"507689000","2285300","3588","4203.9"
"509024000","2268900","3588","4214.9"
"510104000","2268900","3588","4223.9"
"511183000","2268900","3588","4232.8"
"512261000","2268900","3588","4241.4"
"513340000","2268900","3588","4249.9"
"514674000","2268900","3588","4260.9"
"515759000","2268900","3587","4269.9"
"516838000","2286200","3588","4279.2"
"517917000","2286200","3587","4287.8"
"518996000","2286200","3589","4296.3"
"520330000","2286200","3588","4307.3"
"521410000","2286200","3588","4316.3"
"522489000","2286200","3588","4325.2"
"523568000","2286200","3587","4334.2"
"524651000","2257200","3587","4342.7"
"525991000","2257200","3587","4353.7"
"527071000","2257200","3587","4362.7"
"528151000","2257200","3587","4371.2"
"529230000","2257200","3587","4380.6"
"530309000","2257200","3588","4389.5"
"531645000","2257200","3587","4400.1"
"532724000","2268700","3588","4408.7"
"533803000","2268700","3587","4417.6"
"534882000","2268700","3587","4427.0"
"535968000","2268700","3588","4435.9"
"537303000","2268700","3588","4446.1"
"538382000","2268700","3588","4455.1"
"539461000","2268700","3589","4464.4"
"540541000","2285400","3588","4473.0"
"541620000","2285400","3589","4481.5"
"542954000","2285400","3589","4492.5"
"544033000","2285400","3588","4501.5"
"545112000","2285400","3589","4510.8"
"546196000","2285400","3588","4519.4"
"547275000","2285400","3588","4527.9"
"548610000","2269600","3588","4538.9"
"549690000","2269600","3589","4547.9"
"550770000","2269600","3589","4556.8"
"551849000","2269600","3589","4565.4"
"552929000","2269600","3590","4574.7"
"554265000","2269600","3589","4585.7"
"555344000","2269600","3590","4594.3"
"556430000","2284500","3590","4603.2"
"557509000","2284500","3590","4611.8"
"558587000","2284500","3589","4620.7"
"559922000","2284500","3590","4631.7"
"561002000","2284500","3590","4640.2"
"562081000","2284500","3589","4649.2"
"563161000","2284500","3589","4658.2"
"564240000","2272700","3589","4667.1"
"565581000","2272700","3589","4677.7"
"566665000","2272700","3589","4686.6"
"567744000","2272700","3589","4696.0"
"568823000","2272700","3589","4704.6"
"569903000","2272700","3589","4713.9"
"571238000","2272700","3591","4724.1"
"572317000","2267600","3591","4733.0"
"573396000","2267600","3590","4742.0"
"574475000","2267600","3591","4751.4"
"575559000","2267600","3590","4760.3"
"576894000","2267600","3590","4770.9"
"577972000","2267600","3590","4779.4"
"579051000","2267600","3590","4788.4"
"580130000","2286400","3590","4797.4"
"581209000","2286400","3590","4806.3"
"582544000","2286400","3590","4816.9"
"583623000","2286400","3590","4825.8"
"584702000","2286400","3589","4834.8"
"585788000","2286400","3589","4843.8"
"586867000","2286400","3589","4852.3"
"588201000","2269000","3589","4863.3"
"589281000","2269000","3589","4872.2"
"590360000","2269000","3590","4881.2"
"591439000","2269000","3590","4890.6"
"592518000","2269000","3590","4898.7"
"593853000","2269000","3590","4909.7"
"594933000","2269000","3591","4919.1"
"596018000","2285300","3590","4927.6"
"597097000","2285300","3590","4936.1"
"598176000","2285300","3590","4945.1"
"599511000","2285300","3589","4956.1"
"600590000","2285300","3589","4965.0"
"601670000","2285300","3589","4974.0"
"602749000","2285300","3590","4983.0"
"603828000","2272700","3589","4991.5"
"605163000","2272700","3590","5002.5"
"606248000","2272700","3590","5011.4"
"607327000","2272700","3590","5020.4"
"608411000","2272700","3590","5028.9"
"609490000","2272700","3588","5037.9"
"610825000","2272700","3588","5048.9"
"611904000","2268000","3589","5057.4"
"612983000","2268000","3588","5066.4"
"614062000","2268000","3588","5075.3"
"615142000","2268000","3588","5083.9"
"616482000","2268000","3588","5094.9"
"617561000","2268000","3587","5103.8"
"618640000","2268000","3588","5113.2"
"619719000","2285600","3588","5121.7"
"620798000","2285600","3588","5130.3"
"622134000","2285600","3588","5141.3"
"623212000","2285600","3588","5150.2"
"624292000","2285600","3588","5158.8"
"625371000","2285600","3588","5167.7"
"626456000","2285600","3588","5176.7"
"627790000","2255100","3587","5187.3"
