Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"654742000","2268700","3587","5418.1"
"656077000","2268700","3588","5428.7"
"657157000","2268700","3588","5437.2"
"658236000","2268700","3587","5446.2"
"659316000","2257600","3587","5455.1"
"660400000","2257600","3588","5464.1"
"661735000","2257600","3587","5475.1"
"662814000","2257600","3587","5483.6"
"663893000","2257600","3587","5492.6"
"664972000","2257600","3588","5501.5"
"666052000","2257600","3588","5510.1"
"667387000","2269200","3587","5521.1"
"668467000","2269200","3588","5530.4"
"669546000","2269200","3589","5538.6"
"670631000","2269200","3589","5547.5"
"671711000","2269200","3588","5556.5"
"673046000","2269200","3588","5567.5"
"674126000","2269200","3588","5576.4"
"675205000","2270500","3588","5585.0"
"676284000","2270500","3586","5593.9"
"677363000","2270500","3586","5602.9"
"678698000","2270500","3586","5613.9"
"679777000","2270500","3586","5622.8"
"680903000","2270500","3586","5631.8"
"681982000","2270500","3586","5640.7"
"683061000","2288300","3586","5649.7"
"684394000","2288300","3586","5660.3"
"685473000","2288300","3586","5669.2"
"686553000","2288300","3586","5678.2"
"687633000","2288300","3586","5687.1"
"688712000","2288300","3586","5696.1"
"690053000","2288300","3586","5707.1"
"691133000","2268900","3586","5715.6"
"692212000","2268900","3585","5724.6"
"693292000","2268900","3585","5733.5"
"694370000","2268900","3585","5742.1"
"695705000","2268900","3585","5753.1"
"696784000","2268900","3585","5762.0"
"697864000","2268900","3585","5771.0"
"698943000","2272600","3585","5779.5"
"700028000","2272600","3584","5788.5"
"701363000","2272600","3585","5799.9"
"702441000","2272600","3585","5808.4"
"703520000","2272600","3586","5817.0"
"704600000","2272600","3585","5825.9"
"705679000","2272600","3584","5834.9"
"707015000","2269200","3585","5845.5"
"708094000","2269200","3583","5854.4"
"709173000","2269200","3583","5863.4"
"710259000","2269200","3583","5871.9"
"711338000","2269200","3583","5881.3"
"712674000","2269200","3583","5891.9"
"713754000","2269200","3583","5900.8"
"714833000","2270300","3583","5909.4"
"715912000","2270300","3583","5918.3"
"716992000","2270300","3583","5927.3"
"718327000","2270300","3584","5938.7"
"719407000","2270300","3584","5947.2"
"720492000","2270300","3585","5955.8"
"721571000","2270300","3584","5964.7"
"722651000","2284900","3583","5973.7"
"723991000","2284900","3584","5984.7"
"725070000","2284900","3583","5993.2"
"726149000","2284900","3583","6002.2"
"727228000","2284900","3583","6011.1"
"728307000","2284900","3582","6020.1"
"729641000","2284900","3584","6030.7"
"730726000","2282200","3584","6040.0"
"731806000","2282200","3584","6048.6"
"732885000","2282200","3585","6057.9"
"733964000","2282200","3586","6066.5"
"735300000","2282200","3586","6077.5"
"736379000","2282200","3585","6086.0"
"737457000","2282200","3585","6095.0"
"738536000","2272700","3586","6103.9"
"739615000","2272700","3585","6112.9"
"740955000","2272700","3586","6124.3"
"742034000","2272700","3586","6132.8"
"743114000","2272700","3586","6141.4"
"744193000","2272700","3586","6150.3"
"745273000","2272700","3587","6159.7"
"746607000","2269000","3586","6169.9"
"747687000","2269000","3587","6179.2"
"748767000","2269000","3586","6187.8"
"749852000","2269000","3586","6196.7"
"750930000","2269000","3586","6205.7"
"752265000","2269000","3586","6216.3"
"753345000","2269000","3587","6225.6"
"754425000","2285100","3586","6234.2"
"755503000","2285100","3586","6242.7"
"756581000","2285100","3586","6251.7"
"757916000","2285100","3586","6262.7"
"758995000","2285100","3586","6271.6"
"760081000","2285100","3586","6280.6"
"761160000","2285100","3587","6289.5"
"762239000","2286000","3587","6298.5"
"763574000","2286000","3586","6309.1"
